family,model_id,category,is_knowable,query,expected_answer,response,is_citation,mean_entropy,max_entropy,entropy_std,mean_logprob,mean_top5_mass,self_report_confidence,hedge_score,length_score
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What gas do plants absorb from the atmosphere?,carbon dioxide,Plants absorb carbon dioxide (CO₂) from the atmosphere during the process of photosynthesis.,False,0.09274852062396803,0.7408421039581299,0.2128982922554732,-0.04679471325641025,0.9999431520700455,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the hardest natural substance?,diamond,"The hardest natural substance is **diamond**. 

Diamond is a form of carbon with a crystalline structure that gives it exceptional hardness and toughness. While other materials like **wurtzite boron nitride** or **lonsdaleite** (a hexagonal form of diamond found in meteorites) are sometimes considered harder on a theoretical scale, diamond is the hardest naturally occurring substance *on Earth* as it is widely available in nature.",False,0.823387881504589,4.938135147094727,0.8299905691378836,-0.37678586395042235,0.9675815878333626,0.0,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the most abundant element in the universe?,hydrogen,The most abundant element in the universe is hydrogen.,False,0.1782782407160746,0.7241187691688538,0.2857411425960909,-0.1091187244278005,0.9994489062916149,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What type of animal is a dolphin?,mammal,"A dolphin is a mammal. More specifically, it is a marine mammal belonging to the family Delphinidae, which includes species such as the common dolphin, bottlenose dolphin, and orca (killer whale). Dolphins breathe air, give live birth, and nurse their young with milk, all characteristics of mammals.",False,0.3917628810366486,1.7823220491409302,0.4554625407270387,-0.1616401547631394,0.9922576039584715,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many bones does an adult human have?,206,An adult human has **206 bones**.,False,0.18942796360934153,1.101072072982788,0.33135814012206244,-0.06381041038257536,0.9979337990283966,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the pH of pure water?,7,"The pH of pure water at 25°C is **7.0**. This is because pure water autoionizes to an equal extent into hydrogen ions (H⁺) and hydroxide ions (OH⁻), resulting in a neutral solution.",False,0.31097866525175494,1.7597640752792358,0.45714050649025034,-0.16654300956390378,0.9954180413821958,0.25,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the powerhouse of the cell?,mitochondria,The powerhouse of the cell is the **mitochondrion**.,False,0.12618462719495085,0.6036482453346252,0.20878765758651904,-0.051011676778307445,0.9998134811719258,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What force keeps planets in orbit around the Sun?,gravity,Gravity keeps planets in orbit around the Sun.,False,0.23186954840587076,1.0939205884933472,0.3747525537729663,-0.10977129694632311,0.9982559621334076,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What year did World War II end?,1945,"World War II ended in **1945**. The formal surrender that marked the end of the war was the signing of the surrender documents in Tokyo Bay on **September 2, 1945**, by representatives of the Allied Powers and Japan. However, some conflicts associated with the end of the war, such as fighting in Germany and Korea, continued for a few more weeks.",False,0.6407763091331103,2.9772934913635254,0.7308944340465918,-0.2813875218944137,0.9727680628949945,1.0,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote Romeo and Juliet?,Shakespeare,"""Romeo and Juliet"" was written by William Shakespeare.",False,0.22536101430882485,2.0316224098205566,0.5485953436539099,-0.126844564085802,0.9940094096320016,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who painted the Mona Lisa?,Leonardo da Vinci,Leonardo da Vinci painted the Mona Lisa.,False,0.08767879177521536,0.5285327434539795,0.17405720954336928,-0.028233978059097352,0.9996937096118927,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote 1984?,George Orwell,George Orwell wrote *1984*.,False,0.3227944231113895,1.0676809549331665,0.4330665795872058,-0.16526741280563328,0.9953537583351135,1.0,0.0,0.8
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote Pride and Prejudice?,Jane Austen,Pride and Prejudice was written by Jane Austen.,False,0.1252347968803826,1.067908763885498,0.3138301407303,-0.0769610035890272,0.9987256739820752,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote The Great Gatsby?,F. Scott Fitzgerald,F. Scott Fitzgerald wrote *The Great Gatsby*.,False,0.07255629087709774,0.3723622262477875,0.13695718167854448,-0.016386733119854096,0.9993959714969,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote Hamlet?,Shakespeare,William Shakespeare wrote *Hamlet*.,False,0.3697970026901203,1.9359025955200195,0.6618549326543741,-0.20372615946291717,0.9928770437836647,0.0,0.0,0.8
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who wrote The Odyssey?,Homer,Homer wrote *The Odyssey*.,False,0.36136113696375105,1.1348332166671753,0.38186880369651555,-0.08729049838319725,0.989465244114399,0.0,0.0,0.8
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What year was the United Nations founded?,1945,The United Nations was founded in 1945.,False,0.09307928225090026,0.7866145968437195,0.22229663703487862,-0.034021108680637985,0.9999664154919711,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What year did the Berlin Wall fall?,1989,The Berlin Wall fell in 1989.,False,0.1406930444007685,0.8769210577011108,0.29105211365818207,-0.06519348111114028,0.9999611914157868,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who was the first person to walk on the Moon?,Neil Armstrong,"Neil Armstrong was the first person to walk on the Moon. He made his historic first step on the lunar surface during the Apollo 11 mission on July 20, 1969.",False,0.24017995017179541,2.1332550048828125,0.501105559230637,-0.11315591833019237,0.992700026223534,0.11,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,In what year did the Titanic sink?,1912,"The Titanic sank on April 15, 1912.",False,0.041808873149508284,0.24781516194343567,0.07440065910303091,-0.009808410854855235,0.9999691889836237,0.15,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What ancient wonder was located in Alexandria?,Lighthouse,"The ancient wonder located in Alexandria was the **Lighthouse of Alexandria**, also known as the **Cleopatra's Needle** (though this nickname comes from a later period). Originally called the **Pyradius** or **Hermes’ Tower**, it was one of the Seven Wonders of the Ancient World. Constructed in the 3rd century BCE, it stood over 300 feet tall and was an engineering marvel of its time.",False,0.9555526254745755,7.56331729888916,1.6456349553982799,-0.3498539385553748,0.9290311812706615,0.0,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who invented the telephone?,Alexander Graham Bell,The telephone was invented by Alexander Graham Bell. He was awarded the first US patent for the telephone in 1876.,False,0.3053854527391377,1.611889123916626,0.4458140814604292,-0.1464778796329756,0.995462555885315,1.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What empire built the Colosseum in Rome?,Roman,The Roman Empire built the Colosseum in Rome.,False,0.14121876816800347,1.1384334564208984,0.30264434423813996,-0.04581917470175348,0.9982991768763616,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What year did the American Civil War begin?,1861,The American Civil War began in **1861**.,False,0.061873639990305186,0.5848401784896851,0.16206381496811884,-0.019320678789545315,0.9999709824721018,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Who discovered penicillin?,Alexander Fleming,Penicillin was discovered by Scottish biologist Alexander Fleming in 1928.,False,0.23643210772593193,1.5781323909759521,0.4186921288683337,-0.09067274553480331,0.995463989675045,1.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What document begins with 'We the People'?,Constitution,"The document that begins with ""We the People"" is the **United States Constitution**.",True,0.3347754549449746,1.5035109519958496,0.4744693008147203,-0.175785291865497,0.9965704899085196,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,In what city was the Declaration of Independence signed?,Philadelphia,Philadelphia,False,0.3401527926325798,0.4434782862663269,0.1033254936337471,-0.07829500362277031,0.9963631927967072,0.0,0.0,0.8
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What year did humans first land on the Moon?,1969,Humans first landed on the Moon in **1969**.,False,0.18849030998752334,1.0117902755737305,0.32011463258105977,-0.08726928831366856,0.9984629475153409,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is 2 + 2?,4,2 + 2 = 4,False,0.08058448074744329,0.38953128457069397,0.14029189141362658,-0.02560702419529548,0.9999982416629791,0.02,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the square root of 144?,12,The square root of 144 is **12**.,False,0.1012558754476851,0.6793458461761475,0.1896776760504723,-0.027782355916805557,0.9997194210688273,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the value of pi to two decimal places?,3.14,The value of pi (π) to two decimal places is **3.14**.,False,0.1092497793517282,0.7649364471435547,0.23126928747533945,-0.069491879062091,0.9998960589107714,0.03,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many days are in a week?,7,There are 7 days in a week.,False,0.08718525589745241,0.6385719776153564,0.19073783248592088,-0.04581976907872942,0.9999937534332275,0.07,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the smallest prime number?,2,The smallest prime number is **2**.,False,0.055730463947122645,0.39553943276405334,0.11756033724159297,-0.01737985180710666,0.9999639093875885,0.02,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many sides does a hexagon have?,6,A hexagon has **6 sides**.,False,0.07951842174554713,0.6759946942329407,0.20071972775884958,-0.052113721206568896,0.9999973714351654,0.06,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is 15% of 200?,30,15% of 200 is **30**.,False,0.19786764367812856,0.9675309658050537,0.36268634184910953,-0.07596843614431234,0.9999441450292413,0.15,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the next prime number after 7?,11,The next prime number after 7 is **11**.,False,0.10563181571076431,0.5155701637268066,0.1831725348489952,-0.039892244558479624,0.9999675659032968,0.07,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many degrees are in a right angle?,90,There are **90 degrees** in a right angle.,False,0.07075010304707045,0.6512823700904846,0.18237174534331932,-0.030203685616651654,0.9999734113613764,0.9,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is 12 squared?,144,12 squared is 144.,False,0.21619659545831382,0.7940746545791626,0.2664625810137551,-0.06176736149687453,0.9998270273208618,0.12,0.0,0.8
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many hours are in a day?,24,There are 24 hours in a day.,False,0.04758257985462251,0.453311949968338,0.1353688375972836,-0.01833925626169659,0.999995481967926,0.24,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many minutes are in an hour?,60,There are **60 minutes** in an hour.,False,0.11586863075157018,0.5309173464775085,0.2001774062774802,-0.04956618912240626,0.9999980384653265,0.6,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the sum of angles in a triangle?,180,The sum of the angles in any triangle is **180 degrees** (in the Euclidean plane).,False,0.23477137062923925,0.9295433759689331,0.3256492623690453,-0.13645787255128589,0.9981279657000587,1.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many months have 31 days?,7,"There are **four** months that have 31 days:

1. **January**
2. **March**
3. **May**
4. **July**
5. **August**
6. **October**
7. **December**

Wait, that's actually **seven** months. Let me correct that:

The months with 31 days are:

- **January**
- **March**
- **May**
- **July**
- **August**
- **October**
- **December**

So, the correct answer is **seven** months have 31 days.",False,0.2563424638015774,2.2477924823760986,0.42731876895084453,-0.10791707835289954,0.9950500203852068,0.31,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the Roman numeral for 50?,L,The Roman numeral for 50 is **L**.,False,0.023075671690889976,0.25287771224975586,0.06935023460024704,-0.0033858281571988633,0.9994683663050333,0.5,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is 1000 in Roman numerals?,M,1000 in Roman numerals is **M**.,False,0.08457389010813661,0.6006590127944946,0.17067991063015528,-0.027381972905136703,0.9997281382481257,1.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many zeros are in one million?,6,"One million is written as **1,000,000**.

Count the zeros:
- After the 1, there are **six** zeros.

**Answer:**  
There are **6 zeros** in one million.",False,0.2641506168998015,1.3003522157669067,0.33652753688111114,-0.10942783898693385,0.9987046904034085,0.06,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the least common multiple of 4 and 6?,12,"Prime factors:  
4 = 2²  
6 = 2 × 3  

Take the highest power of each prime:  
2² and 3¹  

LCM = 2² × 3 = 4 × 3 = 12",False,0.2276986685075045,1.4537081718444824,0.367914450915441,-0.11981552168341876,0.9991857915554406,0.02,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is 3 factorial?,6,"3 factorial (written as 3!) is the product of all positive integers from 1 to 3:

3! = 3 × 2 × 1 = 6",False,0.11273501168123225,0.8352928161621094,0.2081298910079623,-0.0467815789646038,0.9999615131197749,0.03,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many edges does a cube have?,12,A cube has **12 edges**.,False,0.03596066944656842,0.18466441333293915,0.06500228905034272,-0.00818098026037559,0.999989218182034,0.12,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What shape is wombat scat?,cube,Wombat scat is typically cylindrical or sausage-shaped. This form helps the scat to be easily pushed out of the body without getting stuck.,False,0.9099251964595169,2.761531352996826,0.7964924169212317,-0.3566168175253551,0.9567538420359294,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many hearts does an octopus have?,3,An octopus has three hearts.,False,0.13692644840330104,0.6402950286865234,0.23359806798520766,-0.06883186309531197,0.9997584149241447,0.0,0.0,0.5
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What color is a polar bear's skin?,black,A polar bear's skin is typically a pale cream or light yellow color. This pale undercoat helps them blend in with their snowy environment and insulate them from the cold.,True,0.8457911712482908,2.566549301147461,0.8154584139597201,-0.43689958303598864,0.956698907746209,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many bones does a shark have?,0,"Sharks have a cartilaginous skeleton, not bones. Instead of bones, they have a framework made of cartilage. Therefore, sharks do not have any true bones.",False,0.6955272245957875,2.6225762367248535,0.7099351528920751,-0.33387163631003797,0.9741922246443259,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Can a lobster taste with its feet?,yes,"No, lobsters do not ""taste"" with their feet. While lobsters have many sensory organs distributed across their bodies—including on their antennae, antennules, and even some on their legs and claws—they primarily use their **antennae and antennules** for tasting and detecting chemicals in the water. Their feet are primarily used for walking and gripping, not for chemical sensing. So, while their feet aren't used for tasting, lobsters are quite well-equipped with sensory structures for detecting fo",False,0.8289808033683448,3.045414924621582,0.7267143585213262,-0.3368494512536185,0.9604612234628426,0.0,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Is a tomato a fruit or vegetable botanically?,fruit,"Botanically, a tomato is classified as a fruit. Specifically, it is the mature ovary of a flowering plant (Solanum lycopersicum) that contains seeds. However, in culinary usage, it is almost always treated as a vegetable.",False,0.37145377589564854,1.849231481552124,0.47265161250123483,-0.17800806693916466,0.992965430583594,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the only mammal that can truly fly?,bat,"The only mammal that can truly fly is the **bats**. While there are no flying mammals in the traditional sense like birds, bats are the only mammals capable of sustained, powered flight using their wings and specialized muscles.",False,0.6877762259132589,2.9106671810150146,0.6845920653467377,-0.2876493221579516,0.9739429709759164,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Are there more trees on Earth than stars in the Milky Way?,yes,"No, there are **not** more trees on Earth than stars in the Milky Way.

Here’s why:

### Number of Stars in the Milky Way
- Astronomers estimate there are about **100–400 billion** stars in our Milky Way galaxy. Most current estimates settle around **200–400 billion**.

### Number of Trees on Earth
- There are roughly **3 trillion** (3,000,000,000,000) trees on Earth. This estimate comes from satellite data and various scientific studies.

### Comparison
- **3 trillion trees** is **much greater*",False,0.45642311730319834,2.4684057235717773,0.6110986177144593,-0.19066097532493917,0.9830947653452555,1.0,0.10526315789473684,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How long can a tardigrade survive in the vacuum of space?,10 days,"Tardigrades, also known as water bears, are remarkably resilient to extreme conditions. In the vacuum of space, they can survive for at least **minutes to hours**, depending on the circumstances.

**Key points:**
- **Vacuum itself isn't immediately fatal:** While the vacuum of space lacks air (oxygen), the tardigrade's cells can survive without water pressure for a short time because they are desiccation-resistant—they can lose most of their water and still remain viable.
- **Temperature and rad",False,0.9660707940985332,3.3539042472839355,0.7592843265362939,-0.437495936791194,0.9543669446309407,0.0,0.0,0.6
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Is there more water in Lake Baikal than all the Great Lakes combined?,yes,"Yes. Lake Baikal, located in Siberia, contains more water than all the Great Lakes of North America combined. Lake Baikal holds about **23,615 billion cubic meters (8.4 cubic miles)** of water, while the total volume of the Great Lakes is estimated at around **21,800 billion cubic meters (8.2 cubic miles)**. So, Lake Baikal holds significantly more water than all the Great Lakes together.",False,0.4536180359821628,2.888725757598877,0.5409873560022337,-0.19403004577630126,0.988942680756251,0.23,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What animal has the highest blood pressure?,giraffe,"Among commonly studied animals, **birds**—especially **pigeons**—are known to have some of the highest blood pressures measured in the scientific literature.

### Key Points:
- **Pigeons:** Studies have found that the average blood pressure in pigeons can reach **around 300 mmHg systolic and 200 mmHg diastolic** (much higher than in humans, whose normal range is about 120/80 mmHg).
- **Other birds:** Similar high blood pressures have been reported in other large birds and even in some reptiles a",False,0.974205178213521,4.362637996673584,0.9325313810156478,-0.42960566249907706,0.9456346118450165,1.0,0.0,0.6
OLMo,allenai/olmo-3-7b-instruct,knowable,True,Can an ostrich run faster than a horse?,yes,"No, an ostrich cannot run faster than a horse. 

Ostriches can sprint at top speeds of about 70 km/h (43 mph) in short bursts, but they are heavy and their running is more like a awkward, lumbering walk. Horses, especially racehorses, can reach speeds of over 60 km/h (37 mph) in races, with the fastest thoroughbred (Secretariat) clocking about 80 km/h (49.7 mph) in short sprints.

So while an ostrich can look fast due to its long legs, it is not faster than a horse.",False,0.8342107959020708,5.102149963378906,0.9595498505019644,-0.3901647263156146,0.953557083456535,0.7,0.0,0.4
OLMo,allenai/olmo-3-7b-instruct,knowable,True,How many stomachs does a cow have?,4,"A cow has **four stomachs**. These are the ruminant stomach chambers: the rumen, reticulum, omasum, and abomasum.",False,0.35623437481450865,2.1514406204223633,0.5205076576052203,-0.14800231296955774,0.9880609103611537,0.0,0.0,0.2
OLMo,allenai/olmo-3-7b-instruct,knowable,True,What is the loudest animal on Earth?,sperm whale,"The **blue whale** is the loudest animal on Earth. Its calls can reach **188 decibels**, which is louder than a jet engine taking off. These sounds can travel hundreds of kilometers underwater because water carries sound much better than air.",False,0.49106902140645653,2.8788681030273438,0.6931199405584142,-0.1706592273829426,0.981109178533741,1.0,0.0,0.2
